file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split
0020152b-16a6-4cf2-839e-89638ae8de40,635169,78682,DDQBGZVUDRTHAU-UHFFFAOYSA-M,CCCCc1cn(-c2nc3ccccc3nc2C)nn1.[Br][Re].[C-]#[O+].[C-]#[O+].[C-]#[O+],Bruker Alpha ATR,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
00273c3b-65c8-458a-98f5-fb1d63465915,503630,45025,DJGWMTKKMOZBMF-UHFFFAOYSA-N,CCOC(=O)c1ccc(-c2c3nc(c(Br)c4ccc([nH]4)c(-c4ccc(C(=O)OCC)cc4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc1,Bruker ALPHA-T,373.82813,3997.4121,2560,4.0,False,False,Diamant-ATR,confirm
003d88b9-c1d3-4d2e-a679-16f037b683f9,501800,44542,YHZSWQASJCLPOE-UHFFFAOYSA-N,CCCC(=O)SCCCSC(C)CC(=O)CC,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
003fa936-4a88-442c-b18b-80dcba45e660,495056,42856,BAIBHOHKSYVVCM-UHFFFAOYSA-N,O=Cc1cc2ccc1CCc1ccc(cc1)CC2,Bruker Alpha,373.96442,3997.453,2559,,False,False,,confirm
0054cec4-e1fb-4c4c-9a8e-2ba86be7ffbf,499156,43881,UYKSYRMKGNNMMU-CZEFNJPISA-L,O=C([O-])/N=N/C(=O)[O-].[K+].[K+],Bruker ALPHA,373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
008f70a9-b29c-4355-87d9-2da27cf57268,617161,75120,HCVSNXJKNAAQBQ-UHFFFAOYSA-N,CCOC(=O)c1c(N)c(C(=O)OCC)c(N)c(C(=O)OCC)c1N,Finnigan Mat 95,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
00a0ee9a-ac02-4c9e-96a6-656d069fb80a,594336,68608,COBWACPMXFSUCI-XCYRUZEPSA-N,C1=C/C2=C(\c3ccccc3)c3ccc4[n]3[Cu][n]3/c(cc/c3=C(\c3ccccc3)C3=N/C(=C\4c4ccccc4/C4=c5\cc/c6[n]5[Cu][n]5c(ccc5/C(c5ccccc5/C5=c7\cc/c8[n]7[Cu][n]7c(ccc7/C(c7ccccc7)=C7/C=CC5=N7)/C(c5ccccc5)=C5/C=CC(=N5)\C=8c5ccccc5)=C5/C=CC(=N5)\C=6c5ccccc5)/C(c5ccccc5)=C5/C=CC4=N5)C=C3)=C(/c3ccccc3)C1=N2,FT-IR Bruker IFS 88,373.96442,3997.453,2559,4.0,False,True,Diamant-ATR,confirm
00c77d17-aea8-44f9-bf43-c8927ab53db1,673208,87120,DPNBPQMTXJNKBM-UHFFFAOYSA-N,CCOC(=O)c1sc(-c2ccccn2)nc1OC(=O)c1cccnc1,Jasco FT/IR- 6300,649.8934,4000.6047,3476,,False,False,,dev
00f8af6e-df65-43f9-8357-bf8d72553709,501280,44412,KNMLGVJGGKSKSR-UHFFFAOYSA-N,O=C(Cc1ccccc1)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccccc12,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
00fdf35f-dc8a-4e22-b25d-104335225e6a,491196,42108,KGJVMZAWJCTKCI-UHFFFAOYSA-N,Clc1cc(Cl)cc(SC23CC(C45CC(Sc6cc(Cl)cc(Cl)c6)(C4)C5)(C2)C3)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
0138198f-958a-4ca2-89a7-997065b8aa95,501884,44563,LTPVSOCPYWDIFU-UHFFFAOYSA-N,COc1ccc(CCN)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
013ae679-6b1b-4ff6-b82e-b3286ac56d82,572873,61512,WYNFDKNFCMLYOM-UHFFFAOYSA-N,CC(O)c1ccc(C(=C(c2ccc(C(C)O)cc2)c2ccc(C(C)O)cc2)c2ccc(C(C)O)cc2)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
014c624d-7511-4163-a920-f3923a667fb1,501000,44342,JJWNAOGSAYBEPB-UHFFFAOYSA-N,IC12CC(I)(C1)C2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
01777059-73c3-4a2b-b793-b5f1452393b1,490671,41978,NZNGNSDNZKZZOJ-UHFFFAOYSA-N,Cc1ccc(SC23CC(Sc4ccc(C)cc4)(C2)C3)cc1,,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
017addb3-4e30-4ad8-84bd-8890224bc963,530836,50872,UPRXVIRDQVBPJP-OCOZRVBESA-N,CC(C)N(/N=N/c1ccccc1C1(NC(=O)c2ccccc2)CC1)C(C)C,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
01e8ac29-20c6-4f02-b7a5-87630752105f,500824,44298,FHSRQGXDVXFRHU-FOCLMDBBSA-N,Ic1ccc(/N=N/c2ccc(I)cc2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
01ed3e4d-a69e-49c6-b321-a1215644c7cb,501860,44557,DPBLXKKOBLCELK-UHFFFAOYSA-N,CCCCCN,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
01fecb3b-ce7a-47ce-bf5d-9c7303f665ce,489614,41728,BMIMNRPAEPIYDN-UHFFFAOYSA-N,Cc1nc2ccccc2[nH]c1=O,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
0204bdc6-23dd-4eeb-8a2b-ad8a0964b273,490112,41853,BNEXDOXCTGRPIX-UHFFFAOYSA-N,COC(=O)C1CSCSC1,Bruker Alpha ATR,373.82813,3997.4121,2560,,False,False,,dev
0218c1ce-9863-4f08-ae3f-d4464e6e0200,639657,79653,BIMDTNQPZWJKPL-UHFFFAOYSA-N,Clc1ccc2[nH]c3ccc(Cl)cc3c2c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
021a100c-0bb3-4c4a-95f1-3f115057ceae,502112,44620,LGBVJUDEOLYQDS-UHFFFAOYSA-N,CCC(=O)SCCCSC(CC(C)=O)C(C)C,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,confirm
022850f1-e9d5-49e6-ad5e-4565a3d6ec9c,20379,2572,PATDCDMTBXBBGP-UHFFFAOYSA-N,CC(=O)Nc1cccc(-n2cccn2)c1,Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
0241a7a5-6648-458c-9c88-d20f4000ef81,537415,52394,MYNGAGFSAZSURO-UHFFFAOYSA-N,CCOC(=O)c1ccc(-c2c3nc(c(-c4c(OC)cccc4OC)c4ccc([nH]4)c(-c4ccc(C(=O)OCC)cc4)c4nc(c(-c5c(OC)cccc5OC)c5ccc2[nH]5)C=C4)C=C3)cc1,Bruker ALPHA-T,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
029e9e6a-c5be-4d89-8d60-33f298d7934a,499304,43918,WXYYSSSCNJHNCK-UHFFFAOYSA-N,CCCCC1(c2cc(O)c3cc(Cc4ccc(F)cc4)c(=O)oc3c2)CCCCC1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
02a2c08e-bd90-4edb-bec0-e4c580c2b775,509468,46461,GCSKMOXHRGGMNV-UHFFFAOYSA-N,COc1ccc(C(C#CC[Si](C)(C)C)O[Si](C)(C)C(C)(C)C)c(Br)c1OCc1c(I)ccc2c1OCO2,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
02fb3c05-9928-4b59-aae8-9b9c27f5cf4d,20077,2542,XXHOHJTVFUJJMT-UHFFFAOYSA-N,CC(=O)Nc1cccc(Br)c1,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
030b33f0-a451-4aaa-818b-f21bb493f185,517338,48175,PGERMRZARQFUFX-UHFFFAOYSA-N,CC(=O)N1Cc2cn(Cc3ccccc3)nc2N=N1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
031c0aa5-132d-4b88-8f6b-b83e6b8526dc,20037,2538,CKKGAPLFCABOSW-UHFFFAOYSA-N,O=C(Nc1ccc(I)cc1)c1ccccc1,Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
032c19ed-a0a4-48dc-b5bd-55c04b80708d,491866,42260,OUWLZEOAVCFTAQ-UHFFFAOYSA-N,CC1=Nc2ccc(Br)cc2C1(C)C,Bruker Alpha ATR - IR,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
0346e0b9-94b4-4fdd-aef4-6a931e229170,502580,44737,GFWPHXLFIUZHAB-CYOIZWBSSA-N,CC[C@@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC(C)(C)C)cc2)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C1=O,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,dev
035f98dc-62e5-4f90-97e6-081d5d1ba5e0,509930,46567,AZFTWUQDMMNFBC-UHFFFAOYSA-N,CCOc1ccc(-c2nc3ccc(C)cc3s2)cc1,BRUKER ALPHA,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
0372a6c0-a308-414d-90f3-ff7d70a65cfa,501340,44427,FWQMCAAAAITRGC-ISLYRVAYSA-N,CC(C)N(/N=N/c1c(Br)cc(Br)cc1C#N)C(C)C,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
038e0423-5f9a-413d-b744-26c8032144a5,501688,44514,QSAUZEUIHOMQFH-UHFFFAOYSA-N,CCCCn1nc(NC(=O)c2cccc3ccccc23)c2ccccc21,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,confirm
03e31264-d343-406d-890d-4e1d888bdbc8,500092,44115,NYSYURFRKGSDRO-RZQNDLAQSA-N,CCOC(=O)/C=C/C[C@]1(C)C[C@H](O)c2c(OC)cc(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)cc2O1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
03f1027f-97d8-4810-a809-89c5f81ec941,504666,45281,GMNFKNULOOCPIW-USRGLUTNSA-M,CC1=[N+](C)c2ccc(/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2C1(C)C.[I-],FT-IR Bruker IFS 88,373.96442,3997.453,2559,4.0,True,False,Diamant-ATR,confirm
040c4a79-b030-4b93-92bc-7b68f44871c0,495200,42892,BAIBHOHKSYVVCM-UHFFFAOYSA-N,O=Cc1cc2ccc1CCc1ccc(cc1)CC2,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
0417d5e6-31fe-41d2-957b-26406331aff9,501848,44554,RWAFQRMJZLVGOI-UHFFFAOYSA-N,CC1(C)c2ccccc2N(c2cc3c4c(c2)-c2ccccc2OB4Oc2ccccc2-3)c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
0426382d-e5c9-45e3-ae4c-be299db2f2eb,579115,63286,GAKCHCJSYMSHMC-UHFFFAOYSA-M,[Cl][Au].c1ccc(P(c2ccccc2)c2cc3ccc2CCc2ccc(cc2-c2ccc(-c4ccccn4)cc2)CC3)cc1,"Bruker, model IFS 88",373.96442,3997.453,2559,4.0,True,True,Diamant-ATR,confirm
044c4731-7853-4e24-a6c7-e45c9c9d0606,489771,41760,SGRXMHUVMDLZPO-UHFFFAOYSA-N,CCCCn1nc(NCc2ccccc2)c2cccc(C)c21,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
045ff1fb-4082-4170-91fb-3d892ecf647c,529107,50523,HLZBTZRAPQTZEL-UHFFFAOYSA-L,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1.Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1.[Cu][I].[Cu][I].c1ccc(P(c2ccco2)c2ccco2)nc1,IR,373.96442,3997.453,2559,4.0,True,True,Diamant ATR,confirm
047c0b2e-2abb-43b3-8e35-f6a9225777be,499456,43956,FRSYMVPVQRACFX-UHFFFAOYSA-N,COC(=O)C1(C2CCC(=O)O2)CC(=O)c2c(OC)cc(C)c(-c3ccc(N)cc3)c2O1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
04b7078d-c161-4a5b-b0fe-5b6797186fc1,499344,43928,YMPXKNOPKQNNLM-UHFFFAOYSA-N,O=Cc1ccc(CC2CSCSC2)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
04c2958d-e5a3-4835-a9a3-5f04ad1def83,519298,48617,RWOLZECCEALXQC-UHFFFAOYSA-N,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1nc2ccccc2nc1-c1ccccc1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,True,Diamant-ATR,confirm
04ccefc6-4e02-4e52-9472-a23aa22ca04c,507023,45874,HUZJFAVZVNOCQT-UHFFFAOYSA-N,COc1cccc(N=S(=O)(c2ccccc2)C23CC(C2)C3)c1,Bruker 400 MHz,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
05001344-5d13-459a-b636-4f909847d8f3,528993,50504,ABFCOFNZMMJKMP-UHFFFAOYSA-L,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)ccn2)c1.[Cu][I].[Cu][I].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,IR,373.96442,3997.453,2559,4.0,True,True,Diamant ATR,confirm
050e64b9-137d-406e-a44f-9f6bbc125e41,641043,79885,VLRAYJRKPYKDDY-UHFFFAOYSA-N,COP(=O)(OC)c1ccc2sccc2c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,dev
0545c465-6d7c-440f-8164-4b9b7dc1655e,530352,50768,YRPIXORGESANFA-UHFFFAOYSA-N,Cc1ccc2nc(-c3ccc(O)cc3)sc2c1,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
057d5227-5cea-4bfb-af45-dd74cd82f953,502248,44654,UKESRVDOJNBKLQ-UHFFFAOYSA-N,Nc1c(I)cc(I)nc1Cl,Bruker ALPHA,399.65625,3996.5625,1765,4.0,False,False,Instrument type and / or accessory,confirm
061789b8-0532-45c8-80f5-653b05203308,500076,44111,JDRCSSKXXWXWCY-HQXYPXBXSA-N,C=CCO[C@@H]1OC(COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O[C@@H]2OC(C(=O)OC)[C@@H](OC(=O)CCC(C)=O)[C@H](OC(C)=O)C2OC(C)=O)C1NC(=O)C(Cl)(Cl)Cl,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
06239c68-7373-4a9f-be45-1da38f63b533,493779,42621,YYPCILVTAFMJJX-QURGRASLSA-N,O=C(O)c1ccc(-c2ccc(C(=O)O)cc2/N=N/c2ccc([N+](=O)[O-])cc2)cc1,Bruker Alpha ATR,373.96442,3997.453,2559,,False,False,,confirm
06465216-a191-4fa8-9e73-c4312c7aab56,696446,92689,VJLLSUCINBWOSU-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)N(Cc1ccccc1)c1ccccc1C#Cc1ccccc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
065d843b-e202-4ba4-8c85-52d562e6db2e,536674,52200,LLIFZWKYANUXDS-UHFFFAOYSA-N,CCOC(=O)c1ccc(-c2c3nc(c(-c4cc5ccccc5c5ccccc45)c4ccc([nH]4)c(-c4ccc(C(=O)OCC)cc4)c4nc(c(-c5cc6ccccc6c6ccccc56)c5ccc2[nH]5)C=C4)C=C3)cc1,Bruker ALPHA-T,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
066e6c15-1cfe-4a2b-9d26-1e86b95c7783,514239,47546,NISURZRTIYSNSA-UHFFFAOYSA-N,CCOc1ccc(-c2nc3cc(C(F)(F)F)ccc3s2)cc1,BRUKER ALPHA,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
06814a2c-06e6-428a-a06e-003c90362690,502028,44599,,C[N]1(C)CC[N](C)(C)->[Pd]<-1([Cl])[Cl],Bruker ALPHA,373.96442,3997.453,2559,4.0,False,True,ATR platinum Diamond 1 Refl,confirm
068d4663-f4f1-40c4-b19c-f66b989effa8,513125,47309,ATUZFDMBQXVVAX-UHFFFAOYSA-N,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-c2nnc(-c3ccccc3)o2)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,Bruker Avance 400,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
06907bdb-208b-4f26-aee7-95604f923812,510452,46717,GCDCSJMXKZHSKI-UHFFFAOYSA-N,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3-c3c4nc(c(-c5ccccc5)c5ccc([nH]5)c(-c5ccccc5)c5nc(c(-c6ccccc6)c6ccc3[nH]6)C=C5)C=C4)c3ccc([nH]3)c2-c2ccccc2)C=C1,IR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
0694bef4-00f5-439d-89fc-fe43d09b91ee,500620,44247,DWCHTVQQWOKNGW-RWNQQKCBSA-N,C=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](OC)[C@]45C[C@H]4CC[C@]5(C)[C@H]3CC[C@]12C,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
069a361f-970f-4742-8bb4-e428c13acbde,500716,44271,LYFFZXWVFDIRLC-UHFFFAOYSA-N,Cc1ccc(C)c2oc(=O)c(C(C)C)cc12,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
06e31316-a731-4571-99bf-67b597eb553b,634618,78584,NIQVJDCFQXEZFB-UHFFFAOYSA-M,COC(=O)c1ccc(-c2cc3nc(C)c(C[P+](c4ccccc4)(c4ccccc4)c4ccccc4)nc3cc2-c2ccc(C(=O)OC)cc2)cc1.[Br-],Bruker Alpha ATR,373.96442,3997.453,2559,4.0,True,False,Diamant-ATR,confirm
06f4d743-5ccf-4198-99e8-095ee95cf70b,606386,72166,VVAOPCKKNIUEEU-UHFFFAOYSA-L,C1=CCCC=CCC1.[Cl][Pt][Cl],Bruker Alpha,399.67798,3996.7798,1747,4.0,True,True,SG-X4216,confirm
07b22dc0-2efd-4e4a-ad2d-77f7acb6736e,508918,46322,RWAFQRMJZLVGOI-UHFFFAOYSA-N,CC1(C)c2ccccc2N(c2cc3c4c(c2)-c2ccccc2OB4Oc2ccccc2-3)c2ccccc21,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
07b4dc72-2f64-4226-975a-61ca12ce815b,494750,42781,UIUPXPAOUNCBNR-UHFFFAOYSA-N,COc1ccc(-n2nncc2-c2cc3ccc2CCc2ccc(cc2)CC3)cc1,BRUKER ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant ATR,confirm
07ce75f0-595d-4148-a635-8def5017656c,505273,45413,FSXICMNLRKENOE-UHFFFAOYSA-N,CS(=O)(=O)C12CC(C1)C2,IR,373.96442,3997.453,2559,4.0,False,False,Diamant- ATR,confirm
07cfc690-58c5-4643-b4f8-3f9b2c4b8d2e,628129,77354,NGPFPSHZDMLAMO-UHFFFAOYSA-N,CCCCCNc1c(-c2cc3ccc2CCc2ccc(c(-c4nc5ccccn5c4NCCCCC)c2)CC3)nc2ccccn12,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
07dc09bb-8ad5-4906-b51e-dac4b4a05809,502368,44684,ZNAXZVWVJHSCLK-UHFFFAOYSA-N,N#Cc1cc2ccc1CCc1ccc(c(C#N)c1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
0803ab9a-d87c-43c6-8238-a395ffdea3a3,564779,58991,SLQILMMSNMTAQU-UHFFFAOYSA-N,C=Cc1ccc(-c2cc(-c3ccc(C=C)cc3)cc(-c3ccc(C=C)cc3)c2)cc1,Bruker Alpha ATR,374.0,3997.453,2559,,False,False,,dev
082c1d81-db8e-45ab-8909-979c5c47e7f7,500376,44186,YCGRQRPPYDKUFP-UHFFFAOYSA-N,CCCCCCCCn1nc(NC(=O)CC(C)C)c2cccc(C(F)(F)F)c21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
082e764d-72a7-4c14-8966-6d73557b2764,501460,44457,WKPXHJQLONTGKN-UHFFFAOYSA-N,CCOC(=O)c1cc(C2=C(c3cc(C(=O)OCC)sc3C)C(F)(F)C(F)(F)C2(F)F)c(C)s1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
0851ba63-8324-4904-9fe8-6373111f9c1c,3296,1010,VVQIMIBWQDHGRR-CCEZHUSRSA-N,CC(/N=N/c1ccc(F)cc1)=C1SCCCS1,,373.82813,3997.4121,2560,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
0886a711-4691-43dc-8eef-86569fc48bd0,696477,92694,RUDRSGOJGUEFAA-UHFFFAOYSA-N,N#Cc1ccc(C(=O)c2c(-c3ccccc3)n(Cc3ccccc3)c3ccccc23)cc1,Bruker Alpha-P ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
0890e7c5-9245-4952-b001-6eb6c6f0b16e,499068,43859,SZCWYLRCNQRDPX-UHFFFAOYSA-N,Cc1cc2ccccc2c2cc(Cc3ccccc3)c(=O)oc12,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
08a055ea-12ce-4ed5-8a84-fa77a12fb9ac,534577,50032,LBDBPQMFDXLYKP-UHFFFAOYSA-N,Cc1ccnc(P(c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c1,IR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
08c8bc09-70f8-4825-8d95-900916bb19e8,20672,2612,TVOXZWILIMTOIT-UHFFFAOYSA-N,COC(=O)c1ccc([N+](=O)[O-])cc1OC,Bruker IFS 88,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
08ec5bfc-75a4-447e-9853-c0e62d28d80c,495030,42848,JKQHPBPRTZLGQK-CPNJWEJPSA-N,CO/N=C/c1cc2ccc1CCc1ccc(cc1)CC2,Bruker Alpha,373.96442,3997.453,2559,,False,False,,confirm
092a7ee9-5ad0-4ce8-9210-57dcc7ae691a,500728,44274,MVYBOCLZWGBZBT-UHFFFAOYSA-N,COC(=O)c1ccc(-c2ccc(C(=O)OC)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
0952c4d3-24cc-404f-9124-5a21a241faa5,500208,44144,PTMSEVNPUOYXOY-UHFFFAOYSA-N,O=C1CCCC2Oc3ccc(-c4ccccc4[N+](=O)[O-])cc3C=C12,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
095e7fff-b6d7-47d9-98b6-17d1be47af4c,501300,44417,WJSBFXMKZPYKMU-UHFFFAOYSA-N,Cc1ccc(C(=O)c2cn(Cc3ccc(C(F)(F)F)cc3)c3ccccc23)cc1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
097653d5-2ffe-4d26-81fe-714b82503f9f,501748,44529,VIIIJFZJKFXOGG-UHFFFAOYSA-N,Cc1cc2ccccc2oc1=O,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,confirm
09933058-7446-4e0f-9bcb-3d28fc5192e6,508572,46235,KWMALILVJYNFKE-UHFFFAOYSA-N,COc1ccccc1-c1cc(-c2ccccc2OC)cc(N2c3ccccc3C(C)(C)c3ccccc32)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
09b15b50-a3a9-4284-9281-9138d15abd97,501624,44498,KUOGVDSKRXZPEJ-UHFFFAOYSA-N,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-c2nnc(-c3cccs3)o2)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,ATR platinum Diamond 1 Refl,dev
09b9440a-9c13-4138-8233-ef6f47b05fc4,499588,43989,VCYXYCZXZKJVTD-UHFFFAOYSA-N,CSc1cc2ccc1CCc1ccc(c(C(C)N(C)C)c1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
09d54e1b-c4d7-4c1d-86cb-c51ea8296e22,501016,44346,BDGLYIFQHWPHGI-UHFFFAOYSA-N,Cc1cc(C)cc(C(=O)OI(OC(=O)c2cc(C)cc(C)c2)c2ccccc2)c1,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,dev
09f1f76f-b414-4d7c-8e1c-dcfa281afffa,509110,46372,ODSYCOIUKNZAQY-UHFFFAOYSA-N,COc1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1-c1cccc(-c2cc(N3c4ccccc4C(C)(C)c4ccccc43)ccc2OC)c1,Bruker Alpha ATR,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
0a13be7b-0fdd-4d14-bbb0-2291deb6325a,594234,68581,BZKSZHYSBVPMTQ-OTHKYKDISA-K,[Cl][Mn]1[n]2c3ccc2/C(c2ccccc2/C2=c4\cc/c5[n]4[Mn]([Cl])[n]4c(ccc4/C(c4ccccc4/C4=c6\cc/c7[n]6[Mn]([Cl])[n]6c(ccc6/C(c6ccccc6)=C6/C=CC4=N6)/C(c4ccccc4)=C4/C=CC(=N4)\C=7c4ccccc4)=C4/C=CC(=N4)\C=5c4ccccc4)/C(c4ccccc4)=C4/C=CC2=N4)=C2/C=CC(=N2)/C(c2ccccc2)=c2/cc/c([n]21)=C(\c1ccccc1)C1=N/C(=C\3c2ccccc2)C=C1,IR,373.96442,3997.453,2559,4.0,False,True,Diamant-ATR,confirm
0a1caaed-aa59-44b5-a9a3-ea7c0a06dfc4,550285,55234,BCJAVVNVCVMEAK-UHFFFAOYSA-N,O=C(C1=CC(=O)c2ccccc2C1=O)c1cc(O)c(O)cc1Br,Bruker Alpha,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
0a39046b-fdee-4bc3-84f6-d962343adc2f,500944,44328,SUGUWRKDYHJWHD-UHFFFAOYSA-N,NC(=O)c1cc2ccc1CCc1ccc(cc1)CC2,Bruker ALPHA,373.96442,3997.453,2559,4.0,False,False,Diamant-ATR,confirm
