rule_id,stratum,tier,group,truth_group,wn_min,wn_max,rule_intensity,rule_shape,requires,forbids,prominence,definition,n,n_pos,prevalence,TP,FP,FN,TN,sensitivity,specificity,PPV,NPV,LR_pos,LR_pos_lo,LR_pos_hi,LR_pos_boot_lo,LR_pos_boot_hi,LR_neg,LR_neg_lo,LR_neg_hi,underpowered,fp_enriched_groups
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.02,+shape,5124,173,0.034,67,365,106,4586,0.387,0.926,0.155,0.977,5.25,4.25,6.49,3.62,6.43,0.66,0.59,0.74,False,carbonyl_any OR=19.6 (n=339); carboxylic_acid_saturated OR=6.3 (n=62); carboxylic_acids OR=4.8 (n=77)
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.05,position,5124,173,0.034,86,460,87,4491,0.497,0.907,0.158,0.981,5.35,4.5,6.36,,,0.55,0.48,0.64,False,
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.05,+intensity,5124,173,0.034,65,353,108,4598,0.376,0.929,0.156,0.977,5.27,4.24,6.55,,,0.67,0.6,0.75,False,
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.05,+shape,5124,173,0.034,65,353,108,4598,0.376,0.929,0.156,0.977,5.27,4.24,6.55,,,0.67,0.6,0.75,False,
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.1,position,5124,173,0.034,84,428,89,4523,0.486,0.914,0.164,0.981,5.62,4.7,6.71,,,0.56,0.49,0.65,False,
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.1,+intensity,5124,173,0.034,63,346,110,4605,0.364,0.93,0.154,0.977,5.21,4.18,6.5,,,0.68,0.61,0.77,False,
SMITH-BR6-KET-SAT-CO,main,group,saturated ketone,ketone_saturated,1705.0,1725.0,strong,any,,,0.1,+shape,5124,173,0.034,63,346,110,4605,0.364,0.93,0.154,0.977,5.21,4.18,6.5,,,0.68,0.61,0.77,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.01,position,5124,219,0.043,158,1880,61,3025,0.721,0.617,0.078,0.98,1.88,1.72,2.06,,,0.45,0.36,0.56,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.01,+intensity,5124,219,0.043,115,918,104,3987,0.525,0.813,0.111,0.975,2.81,2.44,3.22,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.01,+shape,5124,219,0.043,115,918,104,3987,0.525,0.813,0.111,0.975,2.81,2.44,3.22,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.02,position,5124,219,0.043,156,1549,63,3356,0.712,0.684,0.091,0.982,2.26,2.05,2.48,,,0.42,0.34,0.52,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.02,+intensity,5124,219,0.043,115,917,104,3988,0.525,0.813,0.111,0.975,2.81,2.44,3.23,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.02,+shape,5124,219,0.043,115,917,104,3988,0.525,0.813,0.111,0.975,2.81,2.44,3.23,1.97,3.66,0.58,0.51,0.67,False,amide_primary OR=23.8 (n=82); amides OR=8.0 (n=342); carbonyl_any OR=7.8 (n=737)
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.05,position,5124,219,0.043,154,1317,65,3588,0.703,0.731,0.105,0.982,2.62,2.38,2.89,,,0.41,0.33,0.5,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.05,+intensity,5124,219,0.043,115,910,104,3995,0.525,0.814,0.112,0.975,2.83,2.46,3.25,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.05,+shape,5124,219,0.043,115,910,104,3995,0.525,0.814,0.112,0.975,2.83,2.46,3.25,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.1,position,5124,219,0.043,148,1195,71,3710,0.676,0.756,0.11,0.981,2.77,2.5,3.08,,,0.43,0.35,0.52,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.1,+intensity,5124,219,0.043,115,901,104,4004,0.525,0.816,0.113,0.975,2.86,2.49,3.29,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-AR-CO,main,group,aromatic ketone,ketone_aromatic,1640.0,1700.0,strong,any,,,0.1,+shape,5124,219,0.043,115,901,104,4004,0.525,0.816,0.113,0.975,2.86,2.49,3.29,,,0.58,0.51,0.67,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.01,position,5124,173,0.034,173,4798,0,153,1.0,0.031,0.035,1.0,1.03,1.02,1.04,,,0.09,0.01,1.48,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.01,+intensity,5124,173,0.034,36,1658,137,3293,0.208,0.665,0.021,0.96,0.62,0.46,0.83,,,1.19,1.1,1.29,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.01,+shape,5124,173,0.034,36,1658,137,3293,0.208,0.665,0.021,0.96,0.62,0.46,0.83,,,1.19,1.1,1.29,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.02,position,5124,173,0.034,172,4694,1,257,0.994,0.052,0.035,0.996,1.05,1.04,1.06,,,0.11,0.02,0.79,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.02,+intensity,5124,173,0.034,36,1652,137,3299,0.208,0.666,0.021,0.96,0.62,0.47,0.84,,,1.19,1.1,1.29,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.02,+shape,5124,173,0.034,36,1652,137,3299,0.208,0.666,0.021,0.96,0.62,0.47,0.84,0.42,0.76,1.19,1.1,1.29,False,ether_aryl OR=5.5 (n=65); ether_saturated OR=3.3 (n=146); esters OR=3.3 (n=363)
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.05,position,5124,173,0.034,162,4413,11,538,0.936,0.109,0.035,0.98,1.05,1.01,1.09,,,0.59,0.33,1.04,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.05,+intensity,5124,173,0.034,36,1647,137,3304,0.208,0.667,0.021,0.96,0.63,0.47,0.84,,,1.19,1.1,1.28,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.05,+shape,5124,173,0.034,36,1647,137,3304,0.208,0.667,0.021,0.96,0.63,0.47,0.84,,,1.19,1.1,1.28,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.1,position,5124,173,0.034,152,3980,21,971,0.879,0.196,0.037,0.979,1.09,1.03,1.16,,,0.62,0.41,0.93,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.1,+intensity,5124,173,0.034,35,1641,138,3310,0.202,0.669,0.021,0.96,0.61,0.45,0.82,,,1.19,1.1,1.29,False,
SMITH-BR6-KET-SAT-CCC,main,group,saturated ketone,ketone_saturated,1100.0,1230.0,strong,any,,,0.1,+shape,5124,173,0.034,35,1641,138,3310,0.202,0.669,0.021,0.96,0.61,0.45,0.82,,,1.19,1.1,1.29,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.01,position,5124,219,0.043,214,4421,5,484,0.977,0.099,0.046,0.99,1.08,1.06,1.11,,,0.23,0.1,0.55,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.01,+intensity,5124,219,0.043,134,1271,85,3634,0.612,0.741,0.095,0.977,2.36,2.1,2.65,,,0.52,0.44,0.62,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.01,+shape,5124,219,0.043,134,1271,85,3634,0.612,0.741,0.095,0.977,2.36,2.1,2.65,,,0.52,0.44,0.62,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.02,position,5124,219,0.043,212,4213,7,692,0.968,0.141,0.048,0.99,1.13,1.1,1.16,,,0.23,0.11,0.47,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.02,+intensity,5124,219,0.043,133,1268,86,3637,0.607,0.741,0.095,0.977,2.35,2.09,2.64,,,0.53,0.45,0.62,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.02,+shape,5124,219,0.043,133,1268,86,3637,0.607,0.741,0.095,0.977,2.35,2.09,2.64,1.53,3.23,0.53,0.45,0.62,False,ester_aromatic OR=8.6 (n=116); carbonate_organic OR=6.9 (n=15); ether_mixed OR=6.0 (n=204)
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.05,position,5124,219,0.043,208,3740,11,1165,0.95,0.238,0.053,0.991,1.25,1.2,1.29,,,0.21,0.12,0.38,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.05,+intensity,5124,219,0.043,130,1254,89,3651,0.594,0.744,0.094,0.976,2.32,2.06,2.62,,,0.55,0.46,0.64,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.05,+shape,5124,219,0.043,130,1254,89,3651,0.594,0.744,0.094,0.976,2.32,2.06,2.62,,,0.55,0.46,0.64,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.1,position,5124,219,0.043,199,3185,20,1720,0.909,0.351,0.059,0.989,1.4,1.34,1.47,,,0.26,0.17,0.4,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.1,+intensity,5124,219,0.043,129,1245,90,3660,0.589,0.746,0.094,0.976,2.32,2.06,2.62,,,0.55,0.47,0.65,False,
SMITH-BR6-KET-AR-CCC,main,group,aromatic ketone,ketone_aromatic,1230.0,1300.0,strong,any,,,0.1,+shape,5124,219,0.043,129,1245,90,3660,0.589,0.746,0.094,0.976,2.32,2.06,2.62,,,0.55,0.47,0.65,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.01,position,5124,211,0.041,117,1079,94,3834,0.555,0.78,0.098,0.976,2.52,2.21,2.88,,,0.57,0.49,0.66,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.01,+intensity,5124,211,0.041,105,585,106,4328,0.498,0.881,0.152,0.976,4.18,3.58,4.88,,,0.57,0.5,0.65,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.01,+shape,5124,211,0.041,105,585,106,4328,0.498,0.881,0.152,0.976,4.18,3.58,4.88,,,0.57,0.5,0.65,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.02,position,5124,211,0.041,115,905,96,4008,0.545,0.816,0.113,0.977,2.96,2.58,3.39,,,0.56,0.48,0.65,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.02,+intensity,5124,211,0.041,104,581,107,4332,0.493,0.882,0.152,0.976,4.17,3.56,4.88,,,0.58,0.5,0.66,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.02,+shape,5124,211,0.041,104,581,107,4332,0.493,0.882,0.152,0.976,4.17,3.56,4.88,3.62,5.14,0.58,0.5,0.66,False,carbonyl_any OR=28.1 (n=547); ketone_saturated OR=9.5 (n=88); ester_aromatic OR=5.9 (n=70)
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.05,position,5124,211,0.041,111,745,100,4168,0.526,0.848,0.13,0.977,3.47,3.0,4.01,,,0.56,0.48,0.64,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.05,+intensity,5124,211,0.041,100,568,111,4345,0.474,0.884,0.15,0.975,4.1,3.49,4.82,,,0.59,0.52,0.68,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.05,+shape,5124,211,0.041,100,568,111,4345,0.474,0.884,0.15,0.975,4.1,3.49,4.82,,,0.59,0.52,0.68,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.1,position,5124,211,0.041,110,701,101,4212,0.521,0.857,0.136,0.977,3.65,3.16,4.23,,,0.56,0.48,0.64,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.1,+intensity,5124,211,0.041,100,561,111,4352,0.474,0.886,0.151,0.975,4.15,3.53,4.88,,,0.59,0.52,0.68,False,
SMITH-BR6-ACID-SAT-CO,main,group,saturated carboxylic acid,carboxylic_acid_saturated,1700.0,1730.0,strong,any,,,0.1,+shape,5124,211,0.041,100,561,111,4352,0.474,0.886,0.151,0.975,4.15,3.53,4.88,,,0.59,0.52,0.68,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.01,position,5124,91,0.018,51,988,40,4045,0.56,0.804,0.049,0.99,2.85,2.36,3.45,,,0.55,0.43,0.69,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.01,+intensity,5124,91,0.018,37,553,54,4480,0.407,0.89,0.063,0.988,3.7,2.85,4.8,,,0.67,0.56,0.79,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.01,+shape,5124,91,0.018,37,553,54,4480,0.407,0.89,0.063,0.988,3.7,2.85,4.8,,,0.67,0.56,0.79,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.02,position,5124,91,0.018,51,797,40,4236,0.56,0.842,0.06,0.991,3.54,2.92,4.29,,,0.52,0.41,0.66,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.02,+intensity,5124,91,0.018,37,553,54,4480,0.407,0.89,0.063,0.988,3.7,2.85,4.8,,,0.67,0.56,0.79,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.02,+shape,5124,91,0.018,37,553,54,4480,0.407,0.89,0.063,0.988,3.7,2.85,4.8,2.49,4.48,0.67,0.56,0.79,False,carbonyl_any OR=10.5 (n=482); carboxylic_acids OR=6.2 (n=93); carboxylic_acid_saturated OR=6.1 (n=83)
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.05,position,5124,91,0.018,50,688,41,4345,0.549,0.863,0.068,0.991,4.02,3.3,4.9,,,0.52,0.42,0.65,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.05,+intensity,5124,91,0.018,37,545,54,4488,0.407,0.892,0.064,0.988,3.75,2.89,4.87,,,0.67,0.56,0.79,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.05,+shape,5124,91,0.018,37,545,54,4488,0.407,0.892,0.064,0.988,3.75,2.89,4.87,,,0.67,0.56,0.79,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.1,position,5124,91,0.018,47,641,44,4392,0.516,0.873,0.068,0.99,4.06,3.28,5.01,,,0.55,0.45,0.69,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.1,+intensity,5124,91,0.018,37,531,54,4502,0.407,0.894,0.065,0.988,3.85,2.97,5.0,,,0.66,0.56,0.79,False,
SMITH-BR6-ACID-AR-CO,main,group,aromatic carboxylic acid,carboxylic_acid_aromatic,1680.0,1710.0,strong,any,,,0.1,+shape,5124,91,0.018,37,531,54,4502,0.407,0.894,0.065,0.988,3.85,2.97,5.0,,,0.66,0.56,0.79,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.01,position,5124,325,0.063,317,4630,8,169,0.975,0.035,0.064,0.955,1.01,0.99,1.03,,,0.7,0.35,1.41,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.01,+intensity,5124,325,0.063,317,4630,8,169,0.975,0.035,0.064,0.955,1.01,0.99,1.03,,,0.7,0.35,1.41,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.01,+shape,5124,325,0.063,317,4630,8,169,0.975,0.035,0.064,0.955,1.01,0.99,1.03,,,0.7,0.35,1.41,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.02,position,5124,325,0.063,316,4484,9,315,0.972,0.066,0.066,0.972,1.04,1.02,1.06,,,0.42,0.22,0.81,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.02,+intensity,5124,325,0.063,316,4484,9,315,0.972,0.066,0.066,0.972,1.04,1.02,1.06,,,0.42,0.22,0.81,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.02,+shape,5124,325,0.063,316,4484,9,315,0.972,0.066,0.066,0.972,1.04,1.02,1.06,1.02,1.06,0.42,0.22,0.81,False,ester_aromatic OR=24.6 (n=168); ether_mixed OR=16.1 (n=320); ether_aryl OR=12.4 (n=86)
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.05,position,5124,325,0.063,304,4148,21,651,0.935,0.136,0.068,0.969,1.08,1.05,1.12,,,0.48,0.31,0.72,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.05,+intensity,5124,325,0.063,304,4148,21,651,0.935,0.136,0.068,0.969,1.08,1.05,1.12,,,0.48,0.31,0.72,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.05,+shape,5124,325,0.063,304,4148,21,651,0.935,0.136,0.068,0.969,1.08,1.05,1.12,,,0.48,0.31,0.72,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.1,position,5124,325,0.063,290,3707,35,1092,0.892,0.228,0.073,0.969,1.16,1.11,1.2,,,0.47,0.34,0.65,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.1,+intensity,5124,325,0.063,290,3707,35,1092,0.892,0.228,0.073,0.969,1.16,1.11,1.2,,,0.47,0.34,0.65,False,
SMITH-BR6-ACID-CO,main,group,carboxylic acid,carboxylic_acids,1210.0,1320.0,any,any,,,0.1,+shape,5124,325,0.063,290,3707,35,1092,0.892,0.228,0.073,0.969,1.16,1.11,1.2,,,0.47,0.34,0.65,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.01,position,5124,325,0.063,325,4756,0,43,1.0,0.009,0.064,1.0,1.01,1.0,1.01,,,0.17,0.01,2.74,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.01,+intensity,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.01,+shape,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.02,position,5124,325,0.063,325,4707,0,92,1.0,0.019,0.065,1.0,1.02,1.01,1.02,,,0.08,0.0,1.28,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.02,+intensity,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.02,+shape,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,0.99,1.39,0.9,0.82,0.99,False,methylene_chain_4 OR=4.3 (n=409); ammonium_primary OR=3.8 (n=3); amine_secondary_saturated OR=3.4 (n=47)
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.05,position,5124,325,0.063,323,4551,2,248,0.994,0.052,0.066,0.992,1.05,1.04,1.06,,,0.12,0.03,0.48,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.05,+intensity,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.05,+shape,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.1,position,5124,325,0.063,321,4210,4,589,0.988,0.123,0.071,0.993,1.13,1.11,1.14,,,0.1,0.04,0.27,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.1,+intensity,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-STR,main,group,carboxylic acid,carboxylic_acids,2500.0,3500.0,strong,any,,,0.1,+shape,5124,325,0.063,143,1816,182,2983,0.44,0.622,0.073,0.942,1.16,1.02,1.32,,,0.9,0.82,0.99,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.01,position,5124,325,0.063,289,3217,36,1582,0.889,0.33,0.082,0.978,1.33,1.27,1.39,,,0.34,0.25,0.46,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.01,+intensity,5124,325,0.063,289,3217,36,1582,0.889,0.33,0.082,0.978,1.33,1.27,1.39,,,0.34,0.25,0.46,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.01,+shape,5124,325,0.063,289,3217,36,1582,0.889,0.33,0.082,0.978,1.33,1.27,1.39,,,0.34,0.25,0.46,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.02,position,5124,325,0.063,281,2971,44,1828,0.865,0.381,0.086,0.976,1.4,1.33,1.47,,,0.36,0.27,0.47,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.02,+intensity,5124,325,0.063,281,2971,44,1828,0.865,0.381,0.086,0.976,1.4,1.33,1.47,,,0.36,0.27,0.47,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.02,+shape,5124,325,0.063,281,2971,44,1828,0.865,0.381,0.086,0.976,1.4,1.33,1.47,1.23,1.47,0.36,0.27,0.47,False,ammonium_primary OR=5.5 (n=4); alkene_vinyl OR=5.3 (n=79); amide_primary OR=3.1 (n=80)
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.05,position,5124,325,0.063,255,2513,70,2286,0.785,0.476,0.092,0.97,1.5,1.41,1.6,,,0.45,0.37,0.56,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.05,+intensity,5124,325,0.063,255,2513,70,2286,0.785,0.476,0.092,0.97,1.5,1.41,1.6,,,0.45,0.37,0.56,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.05,+shape,5124,325,0.063,255,2513,70,2286,0.785,0.476,0.092,0.97,1.5,1.41,1.6,,,0.45,0.37,0.56,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.1,position,5124,325,0.063,217,1949,108,2850,0.668,0.594,0.1,0.963,1.64,1.51,1.79,,,0.56,0.48,0.65,False,
SMITH-BR6-ACID-OH-IPB,main,group,carboxylic acid,carboxylic_acids,1395.0,1440.0,any,any,,,0.1,+intensity,5124,325,0.063,217,1949,108,2850,0.668,0.594,0.1,0.963,1.64,1.51,1.79,,,0.56,0.48,0.65,False,
