file_id,file_path,file_size_bytes,in_metadata,sample_id,analysis_id,analysis_kind,attachment_id,attachment_filename,attachment_identifier,instrument,authors,author_orcids,affiliations,reported_ir_text,smiles_raw,parser,parse_error,smiles_canonical,inchikey,formula,n_fragments,is_multifragment,elements,unusual_elements,has_unusual_elements,n_heavy_atoms,smiles_valid,fg_alkane,fg_methyl,fg_alkene,fg_alkyne,fg_alcohols,fg_amines,fg_nitriles,fg_aromatics,fg_alkyl_halides,fg_esters,fg_ketones,fg_aldehydes,fg_carboxylic_acids,fg_ether,fg_acyl_halides,fg_amides,fg_nitro,fg_aromatic_mono,fg_aromatic_ortho,fg_aromatic_meta,fg_aromatic_para,data_type,data_class,x_units,y_units_raw,y_units,n_points,x_min,x_max,x_step_mean,resolution,y_min,y_max,n_nan,has_xy_data,jcamp_title,jcamp_origin,jcamp_owner,jcamp_date,jcamp_version,n_blocks,flag_unreadable,flag_no_xy_data,flag_no_smiles,flag_invalid_smiles,flag_few_points,flag_range_incomplete,flag_constant_y,flag_nan_y,qc_pass,attachment_kind,is_primary_export
00072493-54c2-405a-8c15-cc92b715ff2f,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00072493-54c2-405a-8c15-cc92b715ff2f,29005,True,45148,504172,CHMO:0000630 | infrared absorption spectroscopy (IR),78466,DMK-c 16.peak.jdx,8/00072493-54c2-405a-8c15-cc92b715ff2f,Bruker IFS88,Daniel Knoll,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR) ṽ = 2926 (w), 2851 (vw), 1673 (m), 1600 (w), 1502 (vw), 1414 (w), 1353 (w), 1306 (vw), 1267 (w), 1177 (w), 1092 (vw), 1015 (vw), 955 (w), 912 (w), 847 (w), 831 (w), 795 (w), 736 (vw), 716 (w), 674 (vw), 650 (w), 632 (w), 595 (w), 585 (w), 520 (w), 495 (w), 409 (vw).",CC(=O)c1ccc(cc1)c1cc2CCc3ccc(CCc1cc2)cc3,jcamp,,CC(=O)c1ccc(-c2cc3ccc2CCc2ccc(cc2)CC3)cc1,NYCQKGNYRLKILL-UHFFFAOYSA-N,C24H22O,1,False,C H O,,False,25,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.6375070197213552,0.9457958318505613,0,True,DMK c 16,Rieke,,,5.0,3,False,False,False,False,False,False,False,False,True,peak.jdx,False
001a44fb-b369-401e-a8e6-6caa85e49f77,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/001a44fb-b369-401e-a8e6-6caa85e49f77,35525,True,45025,503630,CHMO:0000630 | infrared absorption spectroscopy (IR),71685,STM-105.edit.jdx,8/001a44fb-b369-401e-a8e6-6caa85e49f77,Bruker ALPHA-T,Stefan Marschner,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3314 (vw), 2921 (w), 1709 (m), 1605 (w), 1557 (w), 1465 (w), 1397 (w), 1366 (w), 1336 (w), 1302 (w), 1272 (m), 1193 (w), 1175 (w), 1122 (w), 1106 (m), 1018 (w), 997 (w), 979 (w), 961 (m), 869 (w), 848 (w), 795 (m), 785 (m), 755 (m), 729 (m), 706 (m), 630 (w), 555 (vw), 523 (w), 500 (w), 458 (w), 394 (vw) cm–1.",CCOC(=O)c1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/Br)/C=C3)\c1ccc(cc1)C(=O)OCC)/[nH]2)/Br,jcamp,,CCOC(=O)c1ccc(-c2c3nc(c(Br)c4ccc([nH]4)c(-c4ccc(C(=O)OCC)cc4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc1,DJGWMTKKMOZBMF-UHFFFAOYSA-N,C38H28Br2N4O4,1,False,Br C H N O,,False,48,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2560,373.82813,3997.4121,1.4160156193825715,,0.447869720272389,0.8370237979787495,0,True,S. Marschner STM105,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
0020152b-16a6-4cf2-839e-89638ae8de40,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/0020152b-16a6-4cf2-839e-89638ae8de40,28303,True,78682,635169,CHMO:0000630 | infrared absorption spectroscopy (IR),185995,LSH-R474A.dx,19/0020152b-16a6-4cf2-839e-89638ae8de40,Bruker Alpha ATR,Laura Holzhauer; Olaf Fuhr,0000-0001-8780-3225,"Institute of Nanotechnology (INT) and Karlsruhe Nano Micro Facility (KNMF), Karlsruhe Institute of Technology, Germany; Institute of Biological and Chemical Systems, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3172 (w), 2951 (w), 2932 (m), 2921 (w), 2901 (w), 2856 (w), 2024 (vs), 1924 (vs), 1858 (vs), 1606 (w), 1570 (w), 1561 (w), 1537 (m), 1487 (m), 1462 (m), 1436 (m), 1426 (m), 1392 (w), 1375 (m), 1363 (s), 1326 (m), 1292 (m), 1265 (m), 1242 (m), 1204 (m), 1173 (m), 1133 (s), 1101 (w), 1067 (s), 1055 (m), 1034 (w), 1017 (m), 990 (s), 967 (m), 925 (w), 901 (m), 878 (m), 805 (m), 782 (m), 768 (vs), 731 (m), 704 (m), 688 (w), 639 (s), 626 (vs), 535 (m), 517 (m), 511 (m), 486 (vs), 470 (s), 459 (m) cm–1.",CCCCc1nnn(c1)c1nc2ccccc2nc1C.[C-]#[O+].[C-]#[O+].[C-]#[O+].Br[Re],jcamp,,CCCCc1cn(-c2nc3ccccc3nc2C)nn1.[Br][Re].[C-]#[O+].[C-]#[O+].[C-]#[O+],DDQBGZVUDRTHAU-UHFFFAOYSA-M,C18H17BrN5O3Re,5,True,Br C H N O Re,Re,True,28,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.4431947787881025,0.9546182208018225,0,True,LSH-R474A,Angelika Moesle,,11/11/2021,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
0021578b-c9f5-46b5-9863-ed9502121f6e,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/0021578b-c9f5-46b5-9863-ed9502121f6e,32269,True,92680,696396,CHMO:0000630 | infrared absorption spectroscopy (IR),254060,HMS-Q605.edit.jdx,26/0021578b-c9f5-46b5-9863-ed9502121f6e,Bruker Alpha-P ATR,Helena Šimek,0000-0003-0466-3656,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3084 (vw), 3060 (w), 3027 (w), 2956 (w), 2922 (w), 2900 (w), 2851 (w), 2228 (w), 1650 (vs), 1605 (w), 1592 (m), 1574 (w), 1565 (w), 1494 (s), 1479 (w), 1453 (m), 1442 (w), 1422 (s), 1400 (m), 1384 (s), 1344 (s), 1316 (vs), 1285 (m), 1261 (w), 1218 (w), 1196 (w), 1176 (w), 1154 (w), 1105 (w), 1069 (w), 1040 (w), 1028 (w), 1016 (w), 1000 (w), 982 (w), 956 (w), 918 (w), 909 (w), 853 (vs), 837 (m), 758 (vs), 725 (vs), 711 (s), 691 (vs), 673 (m), 643 (m), 626 (w), 616 (w), 591 (vs), 572 (w), 564 (w), 554 (m), 537 (s), 517 (m), 482 (m), 459 (w), 452 (w), 418 (s), 382 (w), 375 (w) cm–1.",N#Cc1ccc(cc1)C(=O)N(c1ccccc1C#Cc1ccccc1)Cc1ccccc1,jcamp,,N#Cc1ccc(C(=O)N(Cc2ccccc2)c2ccccc2C#Cc2ccccc2)cc1,LVTOEFGLHOWPFS-UHFFFAOYSA-N,C29H20N2O,1,False,C H N O,,False,32,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.49085557395279544,0.9322866779535055,0,True,HMS-Q605,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
0023d869-2493-4f87-9c69-dae35985b228,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/0023d869-2493-4f87-9c69-dae35985b228,30688,True,63529,580076,CHMO:0000763 | attenuated total reflectance Fourier transform infrared spectroscopy (ATR-FTIR),139103,NR- 158.edit.jdx,14/0023d869-2493-4f87-9c69-dae35985b228,Bruker Alpha p,Nicolai Rosenbaum,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3058 (vw), 2929 (vs), 2866 (s), 1585 (w), 1455 (s), 1438 (s), 1373 (m), 1198 (m), 1183 (m), 1094 (vs), 1024 (vs), 1016 (vs), 914 (m), 898 (m), 861 (m), 735 (vs), 690 (vs), 615 (m), 473 (m) cm–1.",C=C[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,jcamp,,C=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](OC)[C@]45C[C@H]4CC[C@]5(C)[C@H]3CC[C@]12C,DWCHTVQQWOKNGW-RWNQQKCBSA-N,C24H38O,1,False,C H O,,False,25,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.5107023714718532,0.9749303442833941,0,True,NR- 158,Fabienne,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
00273c3b-65c8-458a-98f5-fb1d63465915,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00273c3b-65c8-458a-98f5-fb1d63465915,28465,True,45025,503630,CHMO:0000630 | infrared absorption spectroscopy (IR),71684,STM-105.dx,8/00273c3b-65c8-458a-98f5-fb1d63465915,Bruker ALPHA-T,Stefan Marschner,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3314 (vw), 2921 (w), 1709 (m), 1605 (w), 1557 (w), 1465 (w), 1397 (w), 1366 (w), 1336 (w), 1302 (w), 1272 (m), 1193 (w), 1175 (w), 1122 (w), 1106 (m), 1018 (w), 997 (w), 979 (w), 961 (m), 869 (w), 848 (w), 795 (m), 785 (m), 755 (m), 729 (m), 706 (m), 630 (w), 555 (vw), 523 (w), 500 (w), 458 (w), 394 (vw) cm–1.",CCOC(=O)c1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/Br)/C=C3)\c1ccc(cc1)C(=O)OCC)/[nH]2)/Br,jcamp,,CCOC(=O)c1ccc(-c2c3nc(c(Br)c4ccc([nH]4)c(-c4ccc(C(=O)OCC)cc4)c4nc(c(Br)c5ccc2[nH]5)C=C4)C=C3)cc1,DJGWMTKKMOZBMF-UHFFFAOYSA-N,C38H28Br2N4O4,1,False,Br C H N O,,False,48,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2560,373.82813,3997.4121,1.4160156193825715,4,0.447869720272389,0.8370237987582886,0,True,S. Marschner STM105,Angelika Moesle,,15/3/2017,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
003d88b9-c1d3-4d2e-a679-16f037b683f9,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/003d88b9-c1d3-4d2e-a679-16f037b683f9,29889,True,44542,501800,CHMO:0000630 | infrared absorption spectroscopy (IR),70234,X9368.dx,8/003d88b9-c1d3-4d2e-a679-16f037b683f9,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2965, 2932, 2874, 2350, 2064, 1919, 1868, 1843, 1713, 1686, 1655, 1636, 1558, 1541, 1521, 1510, 1490, 1456, 1411, 1374, 1360, 1298, 1258, 1218, 1204, 1112, 1050, 1003, 986, 887, 860, 827, 796, 759, 697, 620, 599, 527, 453, 432, 419, 397, 385 cm–1.",CCCC(=O)SCCCSC(CC(=O)CC)C,jcamp,,CCCC(=O)SCCCSC(C)CC(=O)CC,YHZSWQASJCLPOE-UHFFFAOYSA-N,C13H24O2S2,1,False,C H O S,,False,17,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.45111688944329664,0.9219549301216531,0,True,X9368,ComPlat,,5/11/2018,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
003fa936-4a88-442c-b18b-80dcba45e660,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/003fa936-4a88-442c-b18b-80dcba45e660,31546,True,42856,495056,CHMO:0000630 | infrared absorption spectroscopy (IR),63641,SG-V3041(2-13).edit.dx,7/003fa936-4a88-442c-b18b-80dcba45e660,Bruker Alpha,Simone Gräßle,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3033, 3012, 2956, 2922, 2890, 2850, 2758, 1676, 1589, 1554, 1496, 1489, 1448, 1436, 1411, 1285, 1227, 1207, 1180, 1160, 1145, 1116, 1102, 1006, 976, 963, 936, 909, 874, 796, 773, 742, 718, 701, 657, 636, 622, 577, 572, 517, 497, 462, 452, 433, 390 cm–1.",O=Cc1cc2CCc3ccc(CCc1cc2)cc3,jcamp,,O=Cc1cc2ccc1CCc1ccc(cc1)CC2,BAIBHOHKSYVVCM-UHFFFAOYSA-N,C17H16O,1,False,C H O,,False,18,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.5257418146981949,1.0029695022862792,0,True,SG-V3041(2-13),Lara,,,5.0,4,False,False,False,False,False,False,False,False,True,.dx,True
0054cec4-e1fb-4c4c-9a8e-2ba86be7ffbf,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/0054cec4-e1fb-4c4c-9a8e-2ba86be7ffbf,29838,True,43881,499156,CHMO:0000630 | infrared absorption spectroscopy (IR),67594,X7443.dx,7/0054cec4-e1fb-4c4c-9a8e-2ba86be7ffbf,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2944, 2927, 2866, 1680, 1626, 1460, 1439, 1387, 1367, 1315, 1256, 1224, 1193, 1045, 1014, 986, 884, 836, 816, 747, 721, 684, 660, 637, 541, 499, 460 cm–1.",[O-]C(=O)/N=N/C(=O)[O-].[K+].[K+],jcamp,,O=C([O-])/N=N/C(=O)[O-].[K+].[K+],UYKSYRMKGNNMMU-CZEFNJPISA-L,C2K2N2O4,3,True,C K N O,K,True,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.5075603123268022,0.976557074790632,0,True,X7443,ComPlat,,29/10/2018,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
008c47c7-aaed-4f23-8dec-79e5a6d0f752,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/008c47c7-aaed-4f23-8dec-79e5a6d0f752,33680,True,46387,509162,CHMO:0000630 | infrared absorption spectroscopy (IR),147925,ZZ-43.edit.jdx,15/008c47c7-aaed-4f23-8dec-79e5a6d0f752,Bruker Alpha ATR,Zhen Zhang,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3061, 1604, 1581, 1555, 1487, 1463, 1418, 1374, 1339, 1315, 1292, 1269, 1238, 1220, 1207, 1166, 1156, 1143, 1118, 1085, 1044, 1034, 938, 915, 874, 857, 781, 754, 735, 711, 681, 662, 625, 612, 602, 534, 497, 455, 448 cm–1.",c1ccc2c(c1)Oc1c(N2c2cc3c4ccccc4ob4c3c(c2)c2ccccc2o4)cccc1,jcamp,,c1ccc2c(c1)OB1Oc3ccccc3-c3cc(N4c5ccccc5Oc5ccccc54)cc-2c31,FACYDDWLSGTKQN-UHFFFAOYSA-N,C30H18BNO3,1,False,B C H N O,,False,35,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.5674931994187093,0.9557570206418781,0,True,ZZ-43,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
008f70a9-b29c-4355-87d9-2da27cf57268,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/008f70a9-b29c-4355-87d9-2da27cf57268,28507,True,75120,617161,CHMO:0000630 | infrared absorption spectroscopy (IR),163534,LIS-P287.dx,17/008f70a9-b29c-4355-87d9-2da27cf57268,Finnigan Mat 95,Lisa Schmidt,0000-0002-6140-8574,"IOC AK Bräse, Karlsruhe Institute of Technology, Deutschland","IR (ATR, ṽ) = 3469 (s), 3452 (s), 3262 (m), 3228 (m), 3119 (w), 2976 (w), 2934 (w), 2907 (w), 2870 (w), 1664 (s), 1645 (s), 1562 (vs), 1514 (vs), 1475 (m), 1445 (vs), 1391 (s), 1213 (vs), 1154 (vs), 1119 (s), 1071 (vs), 1014 (vs), 902 (s), 868 (s), 806 (vs), 785 (s), 721 (vs), 681 (m), 667 (vs), 473 (vs), 448 (vs), 399 (vs), 380 (vs) cm–1.",CCOC(=O)c1c(N)c(C(=O)OCC)c(c(c1N)C(=O)OCC)N,jcamp,,CCOC(=O)c1c(N)c(C(=O)OCC)c(N)c(C(=O)OCC)c1N,HCVSNXJKNAAQBQ-UHFFFAOYSA-N,C15H21N3O6,1,False,C H N O,,False,24,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.12510608071653367,0.9560331655639173,0,True,LIS-P287,Angelika Moesle,,20/5/2021,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
00a0ee9a-ac02-4c9e-96a6-656d069fb80a,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00a0ee9a-ac02-4c9e-96a6-656d069fb80a,30214,True,68608,594336,CHMO:0000630 | infrared absorption spectroscopy (IR),143166,CHS-424.dx,15/00a0ee9a-ac02-4c9e-96a6-656d069fb80a,FT-IR Bruker IFS 88,Christoph Schissler,,"IOC, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2958 (w), 2918 (m), 2850 (w), 1659 (w), 1630 (w), 1595 (w), 1459 (w), 1439 (w), 1377 (w), 1344 (w), 1259 (s), 1203 (w), 1177 (w), 1156 (w), 1089 (vs), 1077 (vs), 1018 (vs), 1003 (vs), 932 (m), 924 (m), 914 (m), 902 (m), 863 (m), 798 (vs), 747 (s), 731 (s), 715 (s), 701 (vs), 663 (s), 565 (m), 520 (s), 499 (s), 480 (s), 460 (s), 448 (s), 428 (s), 399 (vs), 391 (vs), 384 (s) cm–1.",c1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Cu]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccccc1)/c1ccccc1/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Cu]n23)c(/C(=C/2\N=C1C=C2)/c1ccccc1)cc5)/c1ccccc1)/C=C4)\c1ccccc1)/c1ccccc1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Cu]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccccc1)/c1ccccc1)/c1ccccc1,jcamp,,C1=C/C2=C(\c3ccccc3)c3ccc4[n]3[Cu][n]3/c(cc/c3=C(\c3ccccc3)C3=N/C(=C\4c4ccccc4/C4=c5\cc/c6[n]5[Cu][n]5c(ccc5/C(c5ccccc5/C5=c7\cc/c8[n]7[Cu][n]7c(ccc7/C(c7ccccc7)=C7/C=CC5=N7)/C(c5ccccc5)=C5/C=CC(=N5)\C=8c5ccccc5)=C5/C=CC(=N5)\C=6c5ccccc5)/C(c5ccccc5)=C5/C=CC4=N5)C=C3)=C(/c3ccccc3)C1=N2,COBWACPMXFSUCI-XCYRUZEPSA-N,C120H72Cu3N12,1,False,C Cu H N,Cu,True,135,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,4,0.6680456959361144,0.8833469107881171,0,True,CHS-424,Angelika Moesle,,16/11/2020,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
00a860c7-45a2-48de-b700-bb14810ff564,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00a860c7-45a2-48de-b700-bb14810ff564,23507,True,44750,502632,CHMO:0000630 | infrared absorption spectroscopy (IR),71069,X9687.0.edit.jdx,8/00a860c7-45a2-48de-b700-bb14810ff564,Bruker ALPHA,Yu-Chieh Huang,,"Institute of Toxicology and Genetics, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 2922, 2351, 1739, 1725, 1713, 1562, 1450, 1405, 1393, 1272, 1228, 1207, 1109, 1028, 842, 803, 716, 565, 532, 455 cm–1.",Brc1cc(C)nc(c1)C,jcamp,,Cc1cc(Br)cc(C)n1,VTRFAYHJKSKHGY-UHFFFAOYSA-N,C7H8BrN,1,False,Br C H N,,False,9,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,1765,399.65625,3996.5625,2.0390625,,0.26368269374045383,0.9538140311260684,0,True,X9687,Default,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
00ae335e-d6fb-443b-a256-fe8ef0cb373a,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00ae335e-d6fb-443b-a256-fe8ef0cb373a,31217,True,76101,622082,CHMO:0000630 | infrared absorption spectroscopy (IR),169415,LIS-P309.edit.jdx,17/00ae335e-d6fb-443b-a256-fe8ef0cb373a,Bruker Alpha ATR,Lisa Schmidt,0000-0002-6140-8574,"IOC AK Bräse, Karlsruhe Institute of Technology, Deutschland","IR (ATR, ṽ) = 3091 (vw), 3067 (vw), 3034 (vw), 2953 (vw), 2891 (vw), 2112 (vs), 1725 (vs), 1564 (vs), 1497 (w), 1455 (m), 1417 (s), 1370 (s), 1279 (vs), 1255 (vs), 1198 (vs), 1157 (s), 1123 (vs), 1081 (m), 1028 (m), 997 (s), 976 (s), 939 (s), 908 (s), 861 (m), 849 (m), 826 (m), 747 (vs), 696 (vs), 613 (m), 579 (m), 527 (m), 503 (m), 462 (m) cm–1.",O=C(c1c(N=[N+]=[N-])c(C(=O)OCc2ccccc2)c(c(c1N=[N+]=[N-])C(=O)OCc1ccccc1)N=[N+]=[N-])OCc1ccccc1,jcamp,,[N-]=[N+]=Nc1c(C(=O)OCc2ccccc2)c(N=[N+]=[N-])c(C(=O)OCc2ccccc2)c(N=[N+]=[N-])c1C(=O)OCc1ccccc1,KOPNHBUFTQTRII-UHFFFAOYSA-N,C30H21N9O6,1,False,C H N O,,False,45,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.196095451275276,0.928286849211859,0,True,LIS-P309,Angelika Moesle,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
00c77d17-aea8-44f9-bf43-c8927ab53db1,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00c77d17-aea8-44f9-bf43-c8927ab53db1,24737,True,87120,673208,CHMO:0000630 | infrared absorption spectroscopy (IR),230064,3Nic_ATR.dx,24/00c77d17-aea8-44f9-bf43-c8927ab53db1,Jasco FT/IR- 6300,Eric Täuscher,0000-0001-5615-7515,"Chemie und Biotechnik, Technische Universität Ilmenau, Germany","IR (ATR, ṽ) = 1754.90 (vs), 1698.98 (vs), 1587.13 (m), 1522.52 (m), 1372.10 (m), 1344.14 (m), 1287.25 (s), 1250.61 (s), 1235.18 (s), 1196.61 (m), 1087.66 (vs), 1004.73 (s),862.99 (w), 835.99 (w),669.07 (m), 661.46 (m), 789.71 (s), 726.07 (s) cm–1.",CCOC(=O)c1sc(nc1OC(=O)c1cccnc1)c1ccccn1,jcamp,,CCOC(=O)c1sc(-c2ccccn2)nc1OC(=O)c1cccnc1,DPNBPQMTXJNKBM-UHFFFAOYSA-N,C17H13N3O4S,1,False,C H N O S,,False,25,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,INFRARED SPECTRUM,,1/CM,TRANSMITTANCE,transmittance,3476,649.8934,4000.6047,0.9642334676258992,,0.41788000000000003,0.9548200000000001,0,True,,JASCO,,22/04/13,4.24,1,False,False,False,False,False,False,False,False,True,.dx,True
00e7882e-4ec0-4dd6-9e09-9819bbe9c1c3,data/raw/chemotion_ir/data/dataset/JCAMP-DX Files/exp/00e7882e-4ec0-4dd6-9e09-9819bbe9c1c3,30162,True,55364,550865,CHMO:0000630 | infrared absorption spectroscopy (IR),117540,JB- 453.edit.jdx,12/00e7882e-4ec0-4dd6-9e09-9819bbe9c1c3,Bruker Alpha,Janina Beck,,"Institute of Organic Chemistry, Karlsruhe Institute of Technology, Germany","IR (ATR, ṽ) = 3306 (w), 2912 (w), 1677 (vs), 1581 (vs), 1530 (vs), 1466 (vs), 1391 (vs), 1373 (s), 1252 (vs), 1187 (vs), 1047 (s), 1016 (vs), 936 (s), 909 (m), 802 (vs), 773 (s), 728 (vs), 688 (s), 647 (s), 591 (s), 561 (s), 484 (s), 418 (s) cm–1.",CC(=O)Nc1ccc(c(c1)C(=O)[C@]12CC=C(C[C@H]1C(=O)c1c(C2=O)cccc1)C)Br,jcamp,,CC(=O)Nc1ccc(Br)c(C(=O)[C@]23CC=C(C)C[C@H]2C(=O)c2ccccc2C3=O)c1,YMLGBYYTIHVWRB-YADARESESA-N,C24H20BrNO4,1,False,Br C H N O,,False,30,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,INFRARED SPECTRUM,XYDATA,1/CM,TRANSMITTANCE,transmittance,2559,373.96442,3997.453,1.4165318921032057,,0.2931999267396878,1.0116287459628013,0,True,dB- 453,Marie,,,5.0,4,False,False,False,False,False,False,False,False,True,.jdx,False
